year,county,total,male,female,over18,under19,under19_male,under19_female,over18_male,over18_female
2036.0,HINSDALE,835.0,418.0,413.0,674.0,161.0,79.0,77.0,339.0,336.0
2036.0,HUERFANO,6065.0,2924.0,3139.0,5108.0,957.0,487.0,469.0,2437.0,2670.0
2036.0,JACKSON,1257.0,630.0,621.0,970.0,287.0,142.0,141.0,488.0,480.0
2036.0,JEFFERSON,625828.0,308402.0,317419.0,512641.0,113187.0,57842.0,55346.0,250560.0,262073.0
2036.0,KIOWA,1363.0,670.0,691.0,985.0,378.0,191.0,186.0,479.0,505.0
2036.0,KIT CARSON,7150.0,3779.0,3372.0,5272.0,1878.0,960.0,917.0,2819.0,2455.0
2036.0,LA PLATA,70010.0,34959.0,35050.0,57648.0,12362.0,6295.0,6067.0,28664.0,28983.0
2036.0,LAKE,8475.0,4363.0,4116.0,6233.0,2242.0,1145.0,1100.0,3218.0,3016.0
2036.0,LARIMER,445188.0,221167.0,224028.0,358691.0,86497.0,44014.0,42487.0,177153.0,181541.0
2036.0,LAS ANIMAS,13514.0,6830.0,6675.0,11044.0,2470.0,1261.0,1210.0,5569.0,5465.0
2036.0,LINCOLN,6093.0,3448.0,2643.0,4728.0,1365.0,698.0,670.0,2750.0,1973.0
2036.0,LOGAN,22580.0,12583.0,10004.0,18554.0,4026.0,2059.0,1972.0,10524.0,8032.0
2036.0,MESA,195763.0,97266.0,98492.0,157043.0,38720.0,19736.0,18985.0,77530.0,79507.0
2036.0,MINERAL,912.0,452.0,459.0,761.0,151.0,75.0,74.0,377.0,385.0
2036.0,MOFFAT,12488.0,6302.0,6180.0,9375.0,3113.0,1591.0,1522.0,4711.0,4658.0
2036.0,MONTEZUMA,28608.0,14029.0,14582.0,22805.0,5803.0,2955.0,2850.0,11074.0,11732.0
2036.0,MONTROSE,52109.0,25570.0,26531.0,41991.0,10118.0,5154.0,4962.0,20416.0,21569.0
2036.0,MORGAN,32700.0,16145.0,16558.0,23677.0,9023.0,4612.0,4412.0,11533.0,12146.0
2036.0,OTERO,16902.0,8261.0,8643.0,13245.0,3657.0,1868.0,1788.0,6393.0,6855.0
2036.0,OURAY,5220.0,2598.0,2614.0,4196.0,1024.0,521.0,502.0,2077.0,2112.0
2036.0,PARK,19067.0,9571.0,9491.0,15572.0,3495.0,1778.0,1715.0,7793.0,7776.0
2036.0,PHILLIPS,4472.0,2217.0,2251.0,3275.0,1197.0,612.0,586.0,1605.0,1665.0
2036.0,PITKIN,18087.0,9292.0,8788.0,15148.0,2939.0,1501.0,1435.0,7791.0,7353.0
2036.0,PROWERS,11182.0,5510.0,5670.0,8413.0,2769.0,1412.0,1355.0,4098.0,4315.0
2036.0,PUEBLO,186280.0,91606.0,94676.0,148254.0,38026.0,19407.0,18622.0,72199.0,76054.0
2036.0,RIO BLANCO,6167.0,3117.0,3045.0,4820.0,1347.0,688.0,658.0,2429.0,2387.0
2036.0,RIO GRANDE,11255.0,5485.0,5762.0,8669.0,2586.0,1317.0,1267.0,4168.0,4495.0
2036.0,ROUTT,31889.0,16168.0,15710.0,25317.0,6572.0,3330.0,3240.0,12838.0,12470.0
2036.0,SAGUACHE,6627.0,3294.0,3337.0,5120.0,1507.0,766.0,738.0,2528.0,2599.0
2036.0,SAN JUAN,663.0,337.0,321.0,574.0,89.0,43.0,42.0,294.0,279.0
2036.0,SAN MIGUEL,10444.0,5350.0,5093.0,8288.0,2156.0,1096.0,1063.0,4254.0,4030.0
2036.0,SEDGWICK,2388.0,1185.0,1203.0,1845.0,543.0,274.0,266.0,911.0,937.0
2036.0,SUMMIT,34331.0,17937.0,16390.0,29756.0,4575.0,2340.0,2235.0,15597.0,14155.0
2036.0,TELLER,27721.0,13733.0,13989.0,23070.0,4651.0,2365.0,2288.0,11368.0,11701.0
2036.0,WASHINGTON,4851.0,2481.0,2368.0,3920.0,931.0,474.0,456.0,2007.0,1912.0
2036.0,WELD,492084.0,246471.0,245610.0,370325.0,121759.0,61852.0,59906.0,184619.0,185704.0
2036.0,YUMA,10164.0,5051.0,5108.0,7278.0,2886.0,1471.0,1411.0,3580.0,3697.0
2037.0,ADAMS,678058.0,338571.0,339486.0,525494.0,152564.0,77966.0,74595.0,260605.0,264891.0
2037.0,ALAMOSA,17009.0,8445.0,8567.0,12778.0,4231.0,2183.0,2045.0,6262.0,6522.0
2037.0,ARAPAHOE,772640.0,380209.0,392431.0,610180.0,162460.0,82998.0,79463.0,297211.0,312968.0
2037.0,ARCHULETA,17077.0,8380.0,8699.0,14267.0,2810.0,1429.0,1379.0,6951.0,7320.0
2037.0,BACA,3101.0,1555.0,1548.0,2399.0,702.0,358.0,343.0,1197.0,1205.0
2037.0,BENT,5424.0,3443.0,1986.0,4535.0,889.0,456.0,438.0,2987.0,1548.0
2037.0,BOULDER,374404.0,187341.0,187065.0,310183.0,64221.0,32705.0,31519.0,154636.0,155546.0
2037.0,BROOMFIELD,95832.0,48029.0,47805.0,78000.0,17832.0,9094.0,8740.0,38935.0,39065.0
2037.0,CHAFFEE,21769.0,11277.0,10499.0,18143.0,3626.0,1841.0,1785.0,9436.0,8714.0
2037.0,CHEYENNE,1674.0,842.0,835.0,1227.0,447.0,229.0,219.0,613.0,616.0
2037.0,CLEAR CREEK,10696.0,5393.0,5298.0,8407.0,2289.0,1163.0,1123.0,4230.0,4175.0
2037.0,CONEJOS,7080.0,3505.0,3575.0,5290.0,1790.0,913.0,876.0,2592.0,2699.0
2037.0,COSTILLA,3171.0,1581.0,1589.0,2525.0,646.0,328.0,315.0,1253.0,1274.0
2037.0,CROWLEY,6112.0,4196.0,1916.0,5364.0,748.0,381.0,365.0,3815.0,1551.0
2037.0,CUSTER,4277.0,2106.0,2171.0,3681.0,596.0,304.0,291.0,1802.0,1880.0
2037.0,DELTA,34615.0,17183.0,17427.0,28581.0,6034.0,3073.0,2956.0,14110.0,14471.0
2037.0,DENVER,847040.0,424605.0,422436.0,713248.0,133792.0,68711.0,65080.0,355894.0,357356.0
2037.0,DOLORES,1888.0,943.0,947.0,1559.0,329.0,167.0,163.0,776.0,784.0
2037.0,DOUGLAS,445318.0,219416.0,225892.0,359121.0,86197.0,43994.0,42202.0,175422.0,183690.0
2037.0,EAGLE,64854.0,33376.0,31481.0,53136.0,11718.0,5969.0,5752.0,27407.0,25729.0
2037.0,EL PASO,904630.0,459403.0,445231.0,701089.0,203541.0,105130.0,98409.0,354273.0,346822.0
2037.0,ELBERT,37460.0,18450.0,19010.0,29482.0,7978.0,4052.0,3927.0,14398.0,15083.0
2037.0,FREMONT,50340.0,28834.0,21507.0,41437.0,8903.0,4536.0,4366.0,24298.0,17141.0
2037.0,GARFIELD,81285.0,41056.0,40229.0,65011.0,16274.0,8314.0,7957.0,32742.0,32272.0
2037.0,GILPIN,5625.0,2846.0,2778.0,4792.0,833.0,425.0,408.0,2421.0,2370.0
2037.0,GRAND,17988.0,9205.0,8783.0,14368.0,3620.0,1840.0,1780.0,7365.0,7003.0
2037.0,GUNNISON,19113.0,10014.0,9110.0,15473.0,3640.0,1858.0,1782.0,8156.0,7328.0
2037.0,HINSDALE,834.0,416.0,417.0,668.0,166.0,81.0,79.0,335.0,338.0
2037.0,HUERFANO,5958.0,2878.0,3089.0,5025.0,933.0,476.0,459.0,2402.0,2630.0
2037.0,JACKSON,1256.0,631.0,616.0,965.0,291.0,146.0,141.0,485.0,475.0
2037.0,JEFFERSON,627639.0,309233.0,318403.0,514514.0,113125.0,57808.0,55315.0,251425.0,263088.0
2037.0,KIOWA,1357.0,668.0,691.0,979.0,378.0,192.0,187.0,476.0,504.0
2037.0,KIT CARSON,7159.0,3777.0,3374.0,5252.0,1907.0,973.0,932.0,2804.0,2442.0
2037.0,LA PLATA,70786.0,35334.0,35452.0,58237.0,12549.0,6389.0,6158.0,28945.0,29294.0
2037.0,LAKE,8528.0,4380.0,4144.0,6254.0,2274.0,1160.0,1113.0,3220.0,3031.0
2037.0,LARIMER,450311.0,223710.0,226600.0,362876.0,87435.0,44494.0,42942.0,179216.0,183658.0
2037.0,LAS ANIMAS,13396.0,6774.0,6617.0,10935.0,2461.0,1256.0,1205.0,5518.0,5412.0
2037.0,LINCOLN,6092.0,3453.0,2647.0,4726.0,1366.0,698.0,669.0,2755.0,1978.0
2037.0,LOGAN,22640.0,12604.0,10031.0,18632.0,4008.0,2047.0,1959.0,10557.0,8072.0
2037.0,MESA,198476.0,98608.0,99859.0,159269.0,39207.0,19986.0,19220.0,78622.0,80639.0
2037.0,MINERAL,908.0,450.0,456.0,758.0,150.0,73.0,73.0,377.0,383.0
2037.0,MOFFAT,12424.0,6270.0,6153.0,9311.0,3113.0,1591.0,1522.0,4679.0,4631.0
2037.0,MONTEZUMA,28722.0,14085.0,14639.0,22925.0,5797.0,2954.0,2846.0,11131.0,11793.0
2037.0,MONTROSE,52597.0,25816.0,26778.0,42412.0,10185.0,5190.0,4993.0,20626.0,21785.0
2037.0,MORGAN,32908.0,16252.0,16662.0,23848.0,9060.0,4632.0,4432.0,11620.0,12230.0
2037.0,OTERO,16757.0,8187.0,8570.0,13171.0,3586.0,1831.0,1753.0,6356.0,6817.0
2037.0,OURAY,5253.0,2622.0,2629.0,4206.0,1047.0,532.0,516.0,2090.0,2113.0
2037.0,PARK,19069.0,9566.0,9505.0,15574.0,3495.0,1780.0,1714.0,7786.0,7791.0
2037.0,PHILLIPS,4468.0,2213.0,2248.0,3257.0,1211.0,617.0,592.0,1596.0,1656.0
2037.0,PITKIN,18132.0,9304.0,8824.0,15114.0,3018.0,1540.0,1473.0,7764.0,7351.0
2037.0,PROWERS,11112.0,5482.0,5637.0,8380.0,2732.0,1399.0,1340.0,4083.0,4297.0
2037.0,PUEBLO,187185.0,92063.0,95128.0,149070.0,38115.0,19451.0,18661.0,72612.0,76467.0
2037.0,RIO BLANCO,6135.0,3102.0,3032.0,4805.0,1330.0,680.0,650.0,2422.0,2382.0
2037.0,RIO GRANDE,11202.0,5458.0,5735.0,8629.0,2573.0,1311.0,1260.0,4147.0,4475.0
2037.0,ROUTT,32303.0,16366.0,15932.0,25625.0,6678.0,3386.0,3290.0,12980.0,12642.0
2037.0,SAGUACHE,6637.0,3293.0,3340.0,5127.0,1510.0,769.0,740.0,2524.0,2600.0
2037.0,SAN JUAN,662.0,337.0,319.0,570.0,92.0,44.0,43.0,293.0,276.0
2037.0,SAN MIGUEL,10570.0,5415.0,5158.0,8367.0,2203.0,1120.0,1086.0,4295.0,4072.0
2037.0,SEDGWICK,2379.0,1183.0,1198.0,1836.0,543.0,278.0,267.0,905.0,931.0
2037.0,SUMMIT,34582.0,18054.0,16528.0,29980.0,4602.0,2354.0,2250.0,15700.0,14278.0
2037.0,TELLER,27825.0,13783.0,14039.0,23157.0,4668.0,2375.0,2292.0,11408.0,11747.0
2037.0,WASHINGTON,4819.0,2467.0,2357.0,3914.0,905.0,462.0,445.0,2005.0,1912.0
2037.0,WELD,501942.0,251452.0,250479.0,378078.0,123864.0,62931.0,60931.0,188521.0,189548.0
2037.0,YUMA,10167.0,5056.0,5112.0,7268.0,2899.0,1479.0,1421.0,3577.0,3691.0
2038.0,ADAMS,688336.0,343641.0,344697.0,533518.0,154818.0,79121.0,75698.0,264520.0,268999.0
2038.0,ALAMOSA,17032.0,8451.0,8584.0,12772.0,4260.0,2198.0,2061.0,6253.0,6523.0
2038.0,ARAPAHOE,778984.0,383359.0,395625.0,615348.0,163636.0,83600.0,80035.0,299759.0,315590.0
2038.0,ARCHULETA,17323.0,8504.0,8824.0,14465.0,2858.0,1454.0,1402.0,7050.0,7422.0
2038.0,BACA,3082.0,1543.0,1537.0,2390.0,692.0,353.0,338.0,1190.0,1199.0
2038.0,BENT,5422.0,3434.0,1986.0,4532.0,890.0,451.0,437.0,2983.0,1549.0
2038.0,BOULDER,376967.0,188602.0,188363.0,311882.0,65085.0,33147.0,31939.0,155455.0,156424.0
2038.0,BROOMFIELD,95841.0,48056.0,47790.0,78192.0,17649.0,9005.0,8644.0,39051.0,39146.0
2038.0,CHAFFEE,21853.0,11326.0,10535.0,18206.0,3647.0,1855.0,1793.0,9471.0,8742.0
2038.0,CHEYENNE,1668.0,837.0,829.0,1210.0,458.0,235.0,224.0,602.0,605.0
2038.0,CLEAR CREEK,10776.0,5438.0,5351.0,8452.0,2324.0,1187.0,1141.0,4251.0,4210.0
2038.0,CONEJOS,7063.0,3496.0,3561.0,5284.0,1779.0,909.0,871.0,2587.0,2690.0
2038.0,COSTILLA,3150.0,1571.0,1575.0,2506.0,644.0,329.0,315.0,1242.0,1260.0
2038.0,CROWLEY,6117.0,4210.0,1918.0,5367.0,750.0,383.0,368.0,3827.0,1550.0
2038.0,CUSTER,4238.0,2086.0,2152.0,3644.0,594.0,303.0,291.0,1783.0,1861.0
2038.0,DELTA,34792.0,17272.0,17525.0,28739.0,6053.0,3084.0,2968.0,14188.0,14557.0
2038.0,DENVER,851628.0,426824.0,424809.0,717890.0,133738.0,68688.0,65050.0,358136.0,359759.0
2038.0,DOLORES,1868.0,933.0,946.0,1533.0,335.0,169.0,166.0,764.0,780.0
2038.0,DOUGLAS,448396.0,220927.0,227471.0,361699.0,86697.0,44252.0,42447.0,176675.0,185024.0
2038.0,EAGLE,65499.0,33681.0,31811.0,53612.0,11887.0,6056.0,5833.0,27625.0,25978.0
2038.0,EL PASO,913736.0,464476.0,449256.0,708372.0,205364.0,106054.0,99309.0,358422.0,349947.0
2038.0,ELBERT,37665.0,18553.0,19119.0,29698.0,7967.0,4046.0,3922.0,14507.0,15197.0
2038.0,FREMONT,50473.0,28918.0,21554.0,41512.0,8961.0,4566.0,4394.0,24352.0,17160.0
2038.0,GARFIELD,82607.0,41701.0,40909.0,66074.0,16533.0,8448.0,8086.0,33253.0,32823.0
2038.0,GILPIN,5607.0,2832.0,2780.0,4748.0,859.0,437.0,421.0,2395.0,2359.0
2038.0,GRAND,18127.0,9266.0,8858.0,14450.0,3677.0,1867.0,1809.0,7399.0,7049.0
2038.0,GUNNISON,19250.0,10067.0,9179.0,15577.0,3673.0,1874.0,1799.0,8193.0,7380.0
2038.0,HINSDALE,841.0,418.0,418.0,671.0,170.0,85.0,81.0,333.0,337.0
2038.0,HUERFANO,5855.0,2819.0,3033.0,4944.0,911.0,463.0,446.0,2356.0,2587.0
2038.0,JACKSON,1244.0,632.0,614.0,947.0,297.0,152.0,144.0,480.0,470.0
2038.0,JEFFERSON,629288.0,309994.0,319293.0,516287.0,113001.0,57747.0,55253.0,252247.0,264040.0
2038.0,KIOWA,1347.0,666.0,683.0,961.0,386.0,196.0,190.0,470.0,493.0
2038.0,KIT CARSON,7168.0,3785.0,3386.0,5248.0,1920.0,981.0,938.0,2804.0,2448.0
2038.0,LA PLATA,71548.0,35695.0,35853.0,58775.0,12773.0,6503.0,6268.0,29192.0,29585.0
2038.0,LAKE,8584.0,4402.0,4174.0,6294.0,2290.0,1168.0,1122.0,3234.0,3052.0
2038.0,LARIMER,455348.0,226231.0,229129.0,366829.0,88519.0,45049.0,43471.0,181182.0,185658.0
2038.0,LAS ANIMAS,13269.0,6709.0,6558.0,10847.0,2422.0,1236.0,1185.0,5473.0,5373.0
2038.0,LINCOLN,6095.0,3444.0,2651.0,4736.0,1359.0,693.0,665.0,2751.0,1986.0
2038.0,LOGAN,22688.0,12634.0,10061.0,18678.0,4010.0,2051.0,1959.0,10583.0,8102.0
2038.0,MESA,201107.0,99918.0,101194.0,161368.0,39739.0,20258.0,19481.0,79660.0,81713.0
2038.0,MINERAL,916.0,446.0,458.0,756.0,160.0,76.0,75.0,370.0,383.0
2038.0,MOFFAT,12374.0,6237.0,6131.0,9260.0,3114.0,1589.0,1523.0,4648.0,4608.0
2038.0,MONTEZUMA,28841.0,14143.0,14695.0,23011.0,5830.0,2966.0,2858.0,11177.0,11837.0
2038.0,MONTROSE,53058.0,26041.0,27017.0,42733.0,10325.0,5261.0,5064.0,20780.0,21953.0
2038.0,MORGAN,33113.0,16349.0,16763.0,23955.0,9158.0,4682.0,4478.0,11667.0,12285.0
2038.0,OTERO,16606.0,8115.0,8496.0,13073.0,3533.0,1806.0,1728.0,6309.0,6768.0
2038.0,OURAY,5284.0,2634.0,2649.0,4210.0,1074.0,547.0,528.0,2087.0,2121.0
2038.0,PARK,19057.0,9555.0,9505.0,15571.0,3486.0,1776.0,1712.0,7779.0,7793.0
2038.0,PHILLIPS,4462.0,2216.0,2249.0,3243.0,1219.0,623.0,593.0,1593.0,1656.0
2038.0,PITKIN,18168.0,9323.0,8846.0,15100.0,3068.0,1567.0,1499.0,7756.0,7347.0
2038.0,PROWERS,11041.0,5438.0,5597.0,8331.0,2710.0,1384.0,1326.0,4054.0,4271.0
2038.0,PUEBLO,188028.0,92487.0,95546.0,149835.0,38193.0,19495.0,18701.0,72992.0,76845.0
2038.0,RIO BLANCO,6089.0,3080.0,3012.0,4750.0,1339.0,684.0,655.0,2396.0,2357.0
2038.0,RIO GRANDE,11146.0,5439.0,5704.0,8583.0,2563.0,1306.0,1254.0,4133.0,4450.0
2038.0,ROUTT,32703.0,16557.0,16147.0,25938.0,6765.0,3431.0,3336.0,13126.0,12811.0
2038.0,SAGUACHE,6649.0,3302.0,3348.0,5107.0,1542.0,782.0,757.0,2520.0,2591.0
2038.0,SAN JUAN,661.0,333.0,318.0,564.0,97.0,45.0,44.0,288.0,274.0
2038.0,SAN MIGUEL,10691.0,5466.0,5225.0,8452.0,2239.0,1137.0,1102.0,4329.0,4123.0
2038.0,SEDGWICK,2371.0,1176.0,1196.0,1822.0,549.0,280.0,269.0,896.0,927.0
2038.0,SUMMIT,34821.0,18159.0,16660.0,30167.0,4654.0,2381.0,2274.0,15778.0,14386.0
2038.0,TELLER,27923.0,13829.0,14096.0,23229.0,4694.0,2389.0,2307.0,11440.0,11789.0
2038.0,WASHINGTON,4793.0,2454.0,2338.0,3903.0,890.0,456.0,437.0,1998.0,1901.0
2038.0,WELD,511684.0,256377.0,255300.0,385671.0,126013.0,64032.0,61982.0,192345.0,193318.0
2038.0,YUMA,10151.0,5049.0,5107.0,7254.0,2897.0,1478.0,1419.0,3571.0,3688.0
2039.0,ADAMS,698529.0,348672.0,349860.0,541562.0,156967.0,80218.0,76749.0,268454.0,273111.0
2039.0,ALAMOSA,17057.0,8466.0,8590.0,12762.0,4295.0,2220.0,2078.0,6246.0,6512.0
2039.0,ARAPAHOE,785031.0,386363.0,398663.0,620316.0,164715.0,84154.0,80563.0,302209.0,318100.0
2039.0,ARCHULETA,17567.0,8622.0,8956.0,14662.0,2905.0,1480.0,1429.0,7142.0,7527.0
2039.0,BACA,3070.0,1529.0,1537.0,2380.0,690.0,350.0,338.0,1179.0,1199.0
2039.0,BENT,5410.0,3433.0,1977.0,4521.0,889.0,449.0,435.0,2984.0,1542.0
2039.0,BOULDER,379447.0,189826.0,189622.0,313530.0,65917.0,33571.0,32345.0,156255.0,157277.0
2039.0,BROOMFIELD,95814.0,48055.0,47762.0,78322.0,17492.0,8927.0,8566.0,39128.0,39196.0
2039.0,CHAFFEE,21935.0,11366.0,10570.0,18269.0,3666.0,1864.0,1801.0,9502.0,8769.0
2039.0,CHEYENNE,1658.0,832.0,828.0,1195.0,463.0,236.0,227.0,596.0,601.0
2039.0,CLEAR CREEK,10852.0,5470.0,5389.0,8485.0,2367.0,1206.0,1161.0,4264.0,4228.0
2039.0,CONEJOS,7039.0,3485.0,3551.0,5264.0,1775.0,907.0,870.0,2578.0,2681.0
2039.0,COSTILLA,3133.0,1563.0,1573.0,2491.0,642.0,329.0,315.0,1234.0,1258.0
2039.0,CROWLEY,6133.0,4218.0,1911.0,5372.0,761.0,386.0,373.0,3832.0,1538.0
2039.0,CUSTER,4204.0,2063.0,2133.0,3627.0,577.0,293.0,282.0,1770.0,1851.0
2039.0,DELTA,34962.0,17355.0,17611.0,28897.0,6065.0,3093.0,2975.0,14262.0,14636.0
2039.0,DENVER,855784.0,428811.0,426974.0,722174.0,133610.0,68626.0,64986.0,360185.0,361988.0
2039.0,DOLORES,1859.0,923.0,936.0,1525.0,334.0,168.0,165.0,755.0,771.0
2039.0,DOUGLAS,451234.0,222311.0,228916.0,364218.0,87016.0,44416.0,42601.0,177895.0,186315.0
2039.0,EAGLE,66130.0,33976.0,32150.0,54062.0,12068.0,6147.0,5921.0,27829.0,26229.0
2039.0,EL PASO,922463.0,469393.0,453075.0,715281.0,207182.0,106985.0,100196.0,362408.0,352879.0
2039.0,ELBERT,37810.0,18620.0,19187.0,29900.0,7910.0,4014.0,3892.0,14606.0,15295.0
2039.0,FREMONT,50596.0,28994.0,21600.0,41603.0,8993.0,4582.0,4411.0,24412.0,17189.0
2039.0,GARFIELD,83927.0,42345.0,41579.0,67125.0,16802.0,8587.0,8215.0,33758.0,33364.0
2039.0,GILPIN,5587.0,2822.0,2768.0,4732.0,855.0,438.0,420.0,2384.0,2348.0
2039.0,GRAND,18261.0,9326.0,8930.0,14548.0,3713.0,1885.0,1825.0,7441.0,7105.0
2039.0,GUNNISON,19388.0,10130.0,9251.0,15680.0,3708.0,1894.0,1815.0,8236.0,7436.0
2039.0,HINSDALE,842.0,417.0,421.0,671.0,171.0,88.0,82.0,329.0,339.0
2039.0,HUERFANO,5744.0,2766.0,2972.0,4859.0,885.0,451.0,433.0,2315.0,2539.0
2039.0,JACKSON,1238.0,628.0,611.0,934.0,304.0,156.0,147.0,472.0,464.0
2039.0,JEFFERSON,630781.0,310688.0,320095.0,518012.0,112769.0,57628.0,55141.0,253060.0,264954.0
2039.0,KIOWA,1337.0,659.0,677.0,948.0,389.0,199.0,190.0,460.0,487.0
2039.0,KIT CARSON,7180.0,3794.0,3396.0,5243.0,1937.0,992.0,946.0,2802.0,2450.0
2039.0,LA PLATA,72305.0,36066.0,36241.0,59367.0,12938.0,6589.0,6347.0,29477.0,29894.0
2039.0,LAKE,8625.0,4418.0,4201.0,6295.0,2330.0,1185.0,1142.0,3233.0,3059.0
2039.0,LARIMER,460320.0,228698.0,231626.0,370637.0,89683.0,45641.0,44043.0,183057.0,187583.0
2039.0,LAS ANIMAS,13140.0,6645.0,6495.0,10736.0,2404.0,1227.0,1176.0,5418.0,5319.0
2039.0,LINCOLN,6102.0,3454.0,2653.0,4737.0,1365.0,697.0,667.0,2757.0,1986.0
2039.0,LOGAN,22750.0,12656.0,10090.0,18767.0,3983.0,2033.0,1949.0,10623.0,8141.0
2039.0,MESA,203677.0,101192.0,102479.0,163387.0,40290.0,20538.0,19751.0,80654.0,82728.0
2039.0,MINERAL,919.0,445.0,452.0,755.0,164.0,78.0,75.0,367.0,377.0
2039.0,MOFFAT,12314.0,6210.0,6107.0,9186.0,3128.0,1598.0,1531.0,4612.0,4576.0
2039.0,MONTEZUMA,28950.0,14202.0,14744.0,23100.0,5850.0,2979.0,2868.0,11223.0,11876.0
2039.0,MONTROSE,53476.0,26249.0,27224.0,43063.0,10413.0,5305.0,5106.0,20944.0,22118.0
2039.0,MORGAN,33301.0,16443.0,16853.0,24063.0,9238.0,4722.0,4516.0,11721.0,12337.0
2039.0,OTERO,16455.0,8040.0,8417.0,12981.0,3474.0,1774.0,1698.0,6266.0,6719.0
2039.0,OURAY,5325.0,2655.0,2664.0,4226.0,1099.0,558.0,540.0,2097.0,2124.0
2039.0,PARK,19040.0,9540.0,9505.0,15565.0,3475.0,1769.0,1703.0,7771.0,7802.0
2039.0,PHILLIPS,4443.0,2202.0,2240.0,3222.0,1221.0,625.0,596.0,1577.0,1644.0
2039.0,PITKIN,18216.0,9340.0,8874.0,15098.0,3118.0,1593.0,1522.0,7747.0,7352.0
2039.0,PROWERS,10966.0,5406.0,5559.0,8286.0,2680.0,1367.0,1310.0,4039.0,4249.0
2039.0,PUEBLO,188830.0,92884.0,95942.0,150490.0,38340.0,19569.0,18773.0,73315.0,77169.0
2039.0,RIO BLANCO,6058.0,3065.0,2997.0,4712.0,1346.0,687.0,659.0,2378.0,2338.0
2039.0,RIO GRANDE,11090.0,5405.0,5675.0,8535.0,2555.0,1302.0,1251.0,4103.0,4424.0
2039.0,ROUTT,33088.0,16745.0,16350.0,26230.0,6858.0,3479.0,3381.0,13266.0,12969.0
2039.0,SAGUACHE,6668.0,3302.0,3356.0,5099.0,1569.0,798.0,770.0,2504.0,2586.0
2039.0,SAN JUAN,659.0,334.0,320.0,558.0,101.0,47.0,45.0,287.0,275.0
2039.0,SAN MIGUEL,10809.0,5525.0,5280.0,8530.0,2279.0,1156.0,1119.0,4369.0,4161.0
2039.0,SEDGWICK,2365.0,1167.0,1190.0,1811.0,554.0,281.0,270.0,886.0,920.0
2039.0,SUMMIT,35055.0,18264.0,16788.0,30366.0,4689.0,2397.0,2290.0,15867.0,14498.0
2039.0,TELLER,28023.0,13879.0,14144.0,23339.0,4684.0,2383.0,2302.0,11496.0,11842.0
2039.0,WASHINGTON,4759.0,2434.0,2321.0,3883.0,876.0,446.0,429.0,1988.0,1892.0
2039.0,WELD,521311.0,261247.0,260061.0,393312.0,127999.0,65049.0,62951.0,196198.0,197110.0
2039.0,YUMA,10152.0,5054.0,5101.0,7228.0,2924.0,1494.0,1430.0,3560.0,3671.0
2040.0,ADAMS,708641.0,353657.0,354984.0,549409.0,159232.0,81376.0,77855.0,272281.0,277129.0
2040.0,ALAMOSA,17073.0,8473.0,8596.0,12744.0,4329.0,2234.0,2091.0,6239.0,6505.0
2040.0,ARAPAHOE,790629.0,389158.0,401468.0,624919.0,165710.0,84659.0,81048.0,304499.0,320420.0
2040.0,ARCHULETA,17819.0,8739.0,9077.0,14873.0,2946.0,1500.0,1448.0,7239.0,7629.0
2040.0,BACA,3053.0,1535.0,1529.0,2362.0,691.0,350.0,339.0,1185.0,1190.0
2040.0,BENT,5408.0,3431.0,1974.0,4518.0,890.0,451.0,434.0,2980.0,1540.0
2040.0,BOULDER,381850.0,191004.0,190841.0,315089.0,66761.0,34001.0,32759.0,157003.0,158082.0
2040.0,BROOMFIELD,95747.0,48039.0,47713.0,78426.0,17321.0,8842.0,8481.0,39197.0,39232.0
2040.0,CHAFFEE,22011.0,11409.0,10608.0,18343.0,3668.0,1867.0,1804.0,9542.0,8804.0
2040.0,CHEYENNE,1650.0,824.0,823.0,1186.0,464.0,236.0,227.0,588.0,596.0
2040.0,CLEAR CREEK,10924.0,5500.0,5426.0,8521.0,2403.0,1225.0,1180.0,4275.0,4246.0
2040.0,CONEJOS,7014.0,3475.0,3547.0,5251.0,1763.0,901.0,865.0,2574.0,2682.0
2040.0,COSTILLA,3118.0,1553.0,1565.0,2486.0,632.0,324.0,311.0,1229.0,1254.0
2040.0,CROWLEY,6140.0,4229.0,1910.0,5381.0,759.0,388.0,374.0,3841.0,1536.0
2040.0,CUSTER,4161.0,2044.0,2114.0,3602.0,559.0,284.0,275.0,1760.0,1839.0
2040.0,DELTA,35128.0,17439.0,17693.0,29066.0,6062.0,3091.0,2973.0,14348.0,14720.0
2040.0,DENVER,859004.0,430328.0,428673.0,725524.0,133480.0,68560.0,64922.0,361768.0,363751.0
2040.0,DOLORES,1842.0,921.0,932.0,1514.0,328.0,167.0,162.0,754.0,770.0
2040.0,DOUGLAS,453812.0,223574.0,230235.0,366506.0,87306.0,44567.0,42738.0,179007.0,187497.0
2040.0,EAGLE,66725.0,34262.0,32469.0,54476.0,12249.0,6238.0,6011.0,28024.0,26458.0
2040.0,EL PASO,930816.0,474137.0,456676.0,722143.0,208673.0,107741.0,100931.0,366396.0,355745.0
2040.0,ELBERT,37888.0,18662.0,19227.0,30046.0,7842.0,3984.0,3857.0,14678.0,15370.0
2040.0,FREMONT,50729.0,29082.0,21643.0,41678.0,9051.0,4613.0,4441.0,24469.0,17202.0
2040.0,GARFIELD,85224.0,42970.0,42253.0,68129.0,17095.0,8735.0,8360.0,34235.0,33893.0
